filename,modified_key,original_value,error_value,error_type,affected_module,impact_description,option,source_file,domain_density,token_set,param_name,param_in_repo
du_gnb_case_021.json,gNBs[0].servingCellConfigCommon[0].absoluteFrequencySSB,641280,,missing value,RRC,"Missing SSB frequency causes SIB1 encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c, preventing cell broadcast information transmission",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.15789473684210525,"{'encoding', 'messages', 'cell', 'failure', 'value', 'rrc', 'asn1_msg', 'information', 'transmission', 'c', 'openair2', 'ssb', 'nr', 'in', 'frequency', 'broadcast', 'sib1', 'preventing', 'causes', 'missing'}",absoluteFrequencySSB,
du_gnb_case_022.json,gNBs[0].servingCellConfigCommon[0].dl_absoluteFrequencyPointA,640008,,missing value,PHY,"Missing frequency Point A causes carrier frequency calculation failure in openair1/PHY/INIT/phy_init.c, breaking resource block mapping",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.05263157894736842,"{'breaking', 'block', 'phy', 'failure', 'value', 'mapping', 'init', 'calculation', 'openair1', 'resource', 'c', 'phy_init', 'carrier', 'in', 'a', 'point', 'frequency', 'causes', 'missing'}",dl_absoluteFrequencyPointA,
du_gnb_case_023.json,MACRLCs[0].remote_n_address,127.0.0.5,,missing value,F1AP,"Missing remote F1-C address prevents F1AP association establishment in openair3/F1AP/f1ap_gnb.c, breaking CU-DU communication",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1111111111111111,"{'association', 'remote', 'cu', 'communication', 'address', 'breaking', 'establishment', 'value', 'f1ap_gnb', 'openair3', 'du', 'missing', 'prevents', 'f1', 'c', 'in', 'f1ap'}",remote_n_address,
du_gnb_case_024.json,rfsimulator.IQfile,/tmp/rfsimulator.iqs,,missing value,PHY,"NULL IQ capture path breaks RF simulator initialization in targets/RT/USER/rfsim.c, causing PHY layer startup failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.05263157894736842,"{'phy', 'failure', 'iq', 'value', 'user', 'startup', 'rt', 'rf', 'capture', 'simulator', 'c', 'causing', 'path', 'targets', 'layer', 'in', 'rfsim', 'null', 'initialization', 'missing', 'breaks'}",IQfile,
du_gnb_case_025.json,gNBs[0].servingCellConfigCommon[0].ul_frequencyBand,78,79,logical contradiction,RRC,"UL band n79 with DL band n78 creates duplex mismatch in NR_ServingCellConfigCommon encoding in openair2/GNB_APP/gnb_config.c, violating TS 38.331 band pairing constraints",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0,"{'contradiction', 'n78', 'constraints', 'dl', 'pairing', 'encoding', 'with', 'rrc', 'band', 'violating', '331', 'gnb_app', 'c', 'duplex', 'openair2', 'gnb_config', 'creates', '38', 'mismatch', 'in', 'n79', 'ul', 'nr_servingcellconfigcommon', 'logical', 'ts'}",ul_frequencyBand,
du_gnb_case_026.json,RUs[0].nb_tx,4,2,logical contradiction,PHY,"RU has 2 TX antennas while PDSCH config assumes 4 (pdsch_AntennaPorts_XP=2, pdsch_AntennaPorts_N1=2), leading to resource mapping errors in openair1/PHY/NR_TRANSPORT/nr_pdsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.04,"{'has', 'contradiction', 'config', 'phy', 'while', 'tx', 'mapping', 'to', 'pdsch_antennaports_xp', 'pdsch_antennaports_n1', '2', 'assumes', 'errors', 'antennas', 'openair1', 'pdsch', 'resource', '4', 'c', 'nr_transport', 'nr_pdsch', 'in', 'ru', 'logical', 'leading'}",nb_tx,
du_gnb_case_027.json,MACRLCs[0].tr_n_preference,f1,local_mac,logical contradiction,F1AP,"DU configured for monolithic local_mac instead of F1 split, disrupting F1AP and NFAPI mode selection in executables/nr-softmodem.c and openair2/GNB_APP/gnb_app.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.04,"{'contradiction', 'for', 'and', 'gnb_app', 'softmodem', 'executables', 'c', 'disrupting', 'monolithic', 'nfapi', 'openair2', 'of', 'configured', 'f1', 'du', 'nr', 'in', 'f1ap', 'instead', 'selection', 'logical', 'mode', 'split', 'local_mac'}",tr_n_preference,
du_gnb_case_028.json,L1s[0].num_cc,1,2,logical contradiction,PHY,"L1 expects 2 component carriers while MAC/RU are configured for 1, causing CC index/state mismatches in openair1/PHY/INIT/phy_init.c and L1 scheduling",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.07692307692307693,"{'contradiction', 'for', 'are', 'cc', 'phy', 'and', 'mismatches', 'expects', 'while', 'scheduling', 'init', '2', 'carriers', 'openair1', 'state', 'component', 'c', 'causing', 'index', 'l1', 'phy_init', 'mac', 'configured', '1', 'in', 'ru', 'logical'}",num_cc,
du_gnb_case_029.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPlocationAndBandwidth,28875,100000,logical contradiction,PHY,"Initial DL BWP location/bandwidth exceeds carrier bandwidth (dl_carrierBandwidth=106), causing resource block mapping failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09523809523809523,"{'contradiction', 'location', 'dl', 'block', 'phy', 'failure', '106', 'mapping', 'init', 'openair1', 'bwp', 'resource', 'c', 'dl_carrierbandwidth', 'exceeds', 'causing', 'phy_init', 'bandwidth', 'carrier', 'initial', 'in', 'logical'}",initialDLBWPlocationAndBandwidth,
du_gnb_case_030.json,gNBs[0].servingCellConfigCommon[0].initialULBWPlocationAndBandwidth,28875,100000,logical contradiction,PHY,"Initial UL BWP location/bandwidth exceeds carrier bandwidth (ul_carrierBandwidth=106), causing uplink resource allocation failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09523809523809523,"{'contradiction', 'location', 'phy', 'failure', '106', 'uplink', 'openair1', 'bwp', 'resource', 'c', 'exceeds', 'causing', 'nr_transport', 'bandwidth', 'carrier', 'initial', 'nr_pusch', 'in', 'ul', 'allocation', 'ul_carrierbandwidth', 'logical'}",initialULBWPlocationAndBandwidth,
du_gnb_case_031.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPsubcarrierSpacing,1,2,logical contradiction,PHY,"Initial DL BWP SCS (60kHz) differs from carrier SCS (30kHz), causing symbol timing mismatch in openair1/PHY/INIT/phy_init.c and breaking frame structure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08333333333333333,"{'contradiction', 'dl', 'breaking', 'phy', 'structure', 'and', 'symbol', 'init', 'differs', 'openair1', '60khz', 'bwp', '30khz', 'timing', 'c', 'causing', 'phy_init', 'carrier', 'mismatch', 'initial', 'in', 'scs', 'from', 'logical', 'frame'}",initialDLBWPsubcarrierSpacing,
du_gnb_case_032.json,gNBs[0].servingCellConfigCommon[0].initialULBWPsubcarrierSpacing,1,3,logical contradiction,PHY,"Initial UL BWP SCS (120kHz) differs from carrier SCS (30kHz), causing uplink symbol timing calculation failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09090909090909091,"{'contradiction', 'phy', 'failure', 'symbol', 'calculation', 'uplink', 'differs', 'openair1', 'bwp', '30khz', 'timing', 'c', 'causing', '120khz', 'nr_transport', 'carrier', 'initial', 'in', 'nr_pusch', 'scs', 'ul', 'from', 'logical'}",initialULBWPsubcarrierSpacing,
du_gnb_case_033.json,gNBs[0].servingCellConfigCommon[0].dl_subcarrierSpacing,1,0,logical contradiction,PHY,"DL carrier SCS (15kHz) differs from initial BWP SCS (30kHz), causing resource grid misalignment in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1,"{'contradiction', 'dl', 'phy', 'init', 'differs', 'openair1', 'bwp', '15khz', '30khz', 'resource', 'c', 'grid', 'causing', 'misalignment', 'phy_init', 'carrier', 'initial', 'in', 'scs', 'from', 'logical'}",dl_subcarrierSpacing,
du_gnb_case_034.json,gNBs[0].servingCellConfigCommon[0].ul_subcarrierSpacing,1,0,logical contradiction,PHY,"UL carrier SCS (15kHz) differs from initial BWP SCS (30kHz), causing uplink resource grid misalignment in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09523809523809523,"{'contradiction', 'phy', 'uplink', 'differs', 'openair1', 'bwp', '15khz', '30khz', 'resource', 'c', 'grid', 'causing', 'misalignment', 'nr_transport', 'carrier', 'initial', 'nr_pusch', 'in', 'scs', 'ul', 'from', 'logical'}",ul_subcarrierSpacing,
du_gnb_case_035.json,gNBs[0].servingCellConfigCommon[0].subcarrierSpacing,1,0,logical contradiction,PHY,"SSB subcarrier spacing (15kHz) differs from reference SCS (30kHz), causing SSB symbol timing mismatch in openair1/PHY/NR_REFSIG/nr_ssb.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.15,"{'contradiction', 'phy', 'nr_refsig', 'symbol', 'subcarrier', 'reference', 'differs', 'openair1', '15khz', '30khz', 'timing', 'c', 'spacing', 'causing', 'ssb', 'mismatch', 'nr_ssb', 'in', 'scs', 'from', 'logical'}",subcarrierSpacing,
du_gnb_case_036.json,gNBs[0].servingCellConfigCommon[0].referenceSubcarrierSpacing,1,2,logical contradiction,PHY,"Reference SCS (60kHz) differs from TDD pattern SCS (30kHz), causing slot boundary calculation failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1,"{'contradiction', 'phy', 'failure', 'init', 'calculation', 'reference', 'differs', 'openair1', '60khz', '30khz', 'c', 'causing', 'slot', 'tdd', 'phy_init', 'boundary', 'in', 'scs', 'from', 'logical', 'pattern'}",referenceSubcarrierSpacing,
du_gnb_case_037.json,gNBs[0].servingCellConfigCommon[0].msg1_SubcarrierSpacing,1,2,logical contradiction,MAC,"PRACH msg1 SCS (60kHz) exceeds allowed 15kHz for 30kHz carrier < 6GHz, causing PRACH occasion calculation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09090909090909091,"{'contradiction', 'allowed', 'for', 'nr_mac_common', 'occasion', 'failure', '6ghz', 'calculation', 'prach', 'layer2', '60khz', '15khz', '30khz', 'c', 'exceeds', 'causing', 'openair2', 'mac', 'carrier', 'in', 'scs', 'msg1', 'logical'}",msg1_SubcarrierSpacing,
du_gnb_case_038.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSlots,7,10,logical contradiction,PHY,"DL slots (10) plus UL slots (2) plus symbols exceed periodicity (ms5=10 slots), causing TDD pattern validation failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08,"{'contradiction', 'validation', 'dl', 'phy', 'failure', 'plus', 'symbols', 'init', '2', 'openair1', 'slots', 'c', 'causing', 'ms5', 'tdd', 'phy_init', 'periodicity', 'in', '10', 'ul', 'logical', 'pattern', 'exceed'}",nrofDownlinkSlots,
du_gnb_case_039.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSlots,2,8,logical contradiction,PHY,"UL slots (8) plus DL slots (7) plus symbols exceed periodicity (ms5=10 slots), causing TDD pattern overflow in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08333333333333333,"{'contradiction', 'dl', 'overflow', 'phy', '8', 'plus', 'symbols', 'init', 'openair1', 'slots', 'c', 'causing', 'ms5', 'tdd', 'phy_init', 'periodicity', 'in', '7', '10', 'ul', 'logical', 'pattern', 'exceed'}",nrofUplinkSlots,
du_gnb_case_040.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSymbols,6,15,logical contradiction,PHY,"DL symbols (15) exceed slot capacity (14 symbols), causing TDD pattern validation failure in openair1/PHY/INIT/phy_init.c during slot format configuration",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08695652173913043,"{'contradiction', 'validation', 'dl', 'phy', 'failure', 'format', 'symbols', 'init', '15', 'configuration', 'openair1', 'c', 'causing', 'slot', 'tdd', 'phy_init', 'during', 'in', 'capacity', '14', 'logical', 'pattern', 'exceed'}",nrofDownlinkSymbols,
du_gnb_case_041.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSymbols,4,15,logical contradiction,PHY,"UL symbols (15) exceed slot capacity (14 symbols), causing TDD pattern validation failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.10526315789473684,"{'contradiction', 'validation', 'phy', 'failure', 'symbols', 'init', '15', 'openair1', 'c', 'causing', 'slot', 'tdd', 'phy_init', 'in', 'capacity', 'ul', '14', 'logical', 'pattern', 'exceed'}",nrofUplinkSymbols,
du_gnb_case_042.json,gNBs[0].servingCellConfigCommon[0].dl_UL_TransmissionPeriodicity,6,0,logical contradiction,PHY,"TDD periodicity ms0.5 (0) with 7 DL slots creates impossible pattern, causing slot format calculation failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08695652173913043,"{'contradiction', 'dl', 'phy', 'ms0', 'failure', '5', 'with', '0', 'format', 'init', 'calculation', 'openair1', 'slots', 'c', 'causing', 'slot', 'tdd', 'phy_init', 'periodicity', 'impossible', 'creates', 'in', '7', 'logical', 'pattern'}",dl_UL_TransmissionPeriodicity,
du_gnb_case_043.json,gNBs[0].maxMIMO_layers,1,8,logical contradiction,PHY,"maxMIMO_layers (8) exceeds antenna port configuration (pdsch_AntennaPorts_XP=2, pdsch_AntennaPorts_N1=2), causing MIMO layer mapping failure in openair1/PHY/NR_TRANSPORT/nr_pdsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09523809523809523,"{'contradiction', 'mimo', 'phy', 'failure', '8', 'maxmimo_layers', 'mapping', 'pdsch_antennaports_xp', 'pdsch_antennaports_n1', '2', 'antenna', 'configuration', 'openair1', 'c', 'exceeds', 'causing', 'nr_transport', 'nr_pdsch', 'layer', 'port', 'in', 'logical'}",maxMIMO_layers,
du_gnb_case_044.json,gNBs[0].pusch_AntennaPorts,4,1,logical contradiction,PHY,"PUSCH antenna ports (1) less than configured MIMO layers, causing uplink MIMO precoding failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.2,"{'contradiction', 'mimo', 'phy', 'logical', 'failure', 'antenna', 'uplink', 'openair1', 'ports', 'layers', 'c', 'causing', 'less', 'nr_transport', 'configured', '1', 'nr_pusch', 'in', 'precoding', 'than', 'pusch'}",pusch_AntennaPorts,
du_gnb_case_045.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPcontrolResourceSetZero,12,17,out of range,PHY,"CORESET0 index 17 exceeds maximum 15, causing PDCCH resource mapping failure in openair1/PHY/NR_TRANSPORT/nr_pdcch.c during control channel initialization",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.047619047619047616,"{'control', 'phy', 'failure', 'mapping', 'out', 'pdcch', 'maximum', '17', '15', 'openair1', 'resource', 'c', 'nr_pdcch', 'exceeds', 'index', 'causing', 'range', 'coreset0', 'of', 'nr_transport', 'during', 'in', 'channel', 'initialization'}",initialDLBWPcontrolResourceSetZero,
du_gnb_case_046.json,gNBs[0].pdcch_ConfigSIB1[0].controlResourceSetZero,11,16,out of range,RRC,"SIB1 CORESET0 index 16 exceeds maximum 15, causing SIB1 PDCCH encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.15789473684210525,"{'encoding', 'messages', 'failure', 'rrc', 'asn1_msg', 'out', 'pdcch', 'maximum', '15', 'c', '16', 'exceeds', 'index', 'causing', 'range', 'openair2', 'coreset0', 'of', 'nr', 'in', 'sib1'}",controlResourceSetZero,
du_gnb_case_047.json,gNBs[0].pdcch_ConfigSIB1[0].searchSpaceZero,0,16,out of range,RRC,"SIB1 SearchSpace0 index 16 exceeds maximum 15, causing SIB1 PDCCH search space encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.14285714285714285,"{'encoding', 'messages', 'failure', 'rrc', 'asn1_msg', 'searchspace0', 'out', 'pdcch', 'maximum', 'search', '15', 'c', '16', 'exceeds', 'index', 'causing', 'space', 'range', 'openair2', 'of', 'nr', 'in', 'sib1'}",searchSpaceZero,
du_gnb_case_048.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPsearchSpaceZero,0,16,out of range,PHY,"Initial BWP SearchSpace0 index 16 exceeds maximum 15, causing PDCCH monitoring configuration failure in openair1/PHY/NR_TRANSPORT/nr_pdcch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.10526315789473684,"{'monitoring', 'phy', 'failure', 'searchspace0', 'out', 'pdcch', 'maximum', '15', 'configuration', 'openair1', 'bwp', 'c', '16', 'nr_pdcch', 'exceeds', 'index', 'causing', 'range', 'of', 'nr_transport', 'initial', 'in'}",initialDLBWPsearchSpaceZero,
du_gnb_case_049.json,gNBs[0].servingCellConfigCommon[0].preambleTransMax,6,11,out of range,MAC,RA preambleTransMax > 10 violates comment-mapped range (0..10) and destabilizes PRACH/RA state machine in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.047619047619047616,"{'nr_mac_common', 'and', 'preambletransmax', '0', 'out', 'destabilizes', 'prach', 'layer2', 'machine', 'state', 'c', 'mapped', 'range', 'openair2', 'of', 'mac', 'in', '10', 'comment', 'violates', 'ra'}",preambleTransMax,
du_gnb_case_050.json,gNBs[0].servingCellConfigCommon[0].preambleTransMax,6,-1,out of range,MAC,Negative preambleTransMax value causes RA procedure initialization failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0,"{'nr_mac_common', 'range', 'negative', 'openair2', 'failure', 'layer2', 'of', 'preambletransmax', 'value', 'mac', 'procedure', 'causes', 'initialization', 'ra', 'c', 'out', 'in'}",preambleTransMax,
du_gnb_case_051.json,gNBs[0].servingCellConfigCommon[0].ra_ResponseWindow,4,100,out of range,MAC,"RA response window 100 exceeds valid range (1,2,4,8,10,20,40,80), causing PRACH response timer configuration failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.037037037037037035,"{'nr_mac_common', 'failure', '100', '8', 'response', '80', 'out', '2', 'window', '40', 'prach', 'configuration', 'layer2', 'valid', '4', 'c', 'exceeds', 'causing', 'range', 'openair2', 'of', 'mac', '1', 'timer', 'in', '10', '20', 'ra'}",ra_ResponseWindow,
du_gnb_case_052.json,gNBs[0].servingCellConfigCommon[0].ra_ContentionResolutionTimer,7,8,out of range,MAC,"RA contention resolution timer 8 exceeds valid range (0..7), causing timer configuration failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0,"{'resolution', 'nr_mac_common', 'failure', '8', '0', 'out', 'configuration', 'layer2', 'valid', 'c', 'exceeds', 'causing', 'range', 'openair2', 'of', 'mac', 'contention', 'timer', 'in', '7', 'ra'}",ra_ContentionResolutionTimer,
du_gnb_case_053.json,gNBs[0].servingCellConfigCommon[0].ssb_perRACH_OccasionAndCB_PreamblesPerSSB_PR,4,9,out of range,MAC,"SSB per RACH occasion PR value 9 exceeds valid range (1..8), causing PRACH preamble allocation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08695652173913043,"{'9', 'nr_mac_common', 'occasion', 'failure', '8', 'value', 'pr', 'out', 'prach', 'layer2', 'valid', 'c', 'exceeds', 'causing', 'range', 'openair2', 'of', 'mac', 'ssb', 'rach', '1', 'in', 'preamble', 'allocation', 'per'}",ssb_perRACH_OccasionAndCB_PreamblesPerSSB_PR,
du_gnb_case_054.json,gNBs[0].servingCellConfigCommon[0].ssb_perRACH_OccasionAndCB_PreamblesPerSSB,15,65,out of range,MAC,"SSB per RACH occasion value 65 exceeds valid range (4,8,12,16...60,64), causing PRACH occasion calculation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.07692307692307693,"{'12', 'nr_mac_common', 'occasion', '60', 'failure', '8', 'value', 'out', 'calculation', 'prach', 'layer2', 'valid', '4', 'c', '16', 'exceeds', 'causing', 'range', 'openair2', 'of', 'mac', 'ssb', 'rach', 'in', '65', '64', 'per'}",ssb_perRACH_OccasionAndCB_PreamblesPerSSB,
du_gnb_case_055.json,gNBs[0].servingCellConfigCommon[0].zeroCorrelationZoneConfig,13,16,out of range,PHY,"Zero correlation zone config 16 exceeds maximum 15, causing PRACH root sequence generation failure in openair1/PHY/NR_RELS/prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.15,"{'config', 'phy', 'failure', 'out', 'correlation', 'maximum', 'sequence', 'zero', '15', 'prach', 'openair1', 'c', '16', 'exceeds', 'causing', 'range', 'of', 'root', 'zone', 'in', 'nr_rels', 'generation'}",zeroCorrelationZoneConfig,
du_gnb_case_056.json,gNBs[0].servingCellConfigCommon[0].prach_RootSequenceIndex_PR,2,3,invalid enum,PHY,"Invalid PRACH root sequence PR value 3 (valid: 1=839, 2=139), causing PRACH sequence generation failure in openair1/PHY/NR_RELS/prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.17391304347826086,"{'phy', 'failure', 'value', '139', 'invalid', '3', 'pr', '2', 'sequence', '839', 'prach', 'openair1', 'valid', 'c', 'causing', 'enum', 'root', '1', 'in', 'nr_rels', 'generation'}",prach_RootSequenceIndex_PR,
du_gnb_case_057.json,gNBs[0].servingCellConfigCommon[0].restrictedSetConfig,0,3,invalid enum,PHY,"Invalid restrictedSetConfig value 3 (valid: 0=unrestricted, 1=restricted type A, 2=restricted type B), causing PRACH sequence selection failure in openair1/PHY/NR_RELS/prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.11538461538461539,"{'phy', 'failure', 'value', 'invalid', '3', '0', 'restrictedsetconfig', '2', 'sequence', 'prach', 'openair1', 'valid', 'c', 'type', 'causing', 'enum', 'unrestricted', 'b', '1', 'in', 'a', 'nr_rels', 'selection', 'restricted'}",restrictedSetConfig,
du_gnb_case_058.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FrequencyStart,0,-1,out of range,MAC,Negative PRACH msg1 frequency start causes PRACH occasion frequency calculation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.11764705882352941,"{'calculation', 'frequency', 'nr_mac_common', 'occasion', 'range', 'negative', 'openair2', 'prach', 'failure', 'layer2', 'of', 'mac', 'causes', 'start', 'msg1', 'c', 'out', 'in'}",prach_msg1_FrequencyStart,
du_gnb_case_059.json,gNBs[0].servingCellConfigCommon[0].prach_ConfigurationIndex,98,256,out of range,MAC,"PRACH configuration index 256 exceeds maximum 255, causing PRACH format lookup failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1111111111111111,"{'nr_mac_common', 'failure', '256', 'out', 'format', 'maximum', 'prach', 'configuration', '255', 'layer2', 'lookup', 'c', 'exceeds', 'index', 'causing', 'range', 'openair2', 'of', 'mac', 'in'}",prach_ConfigurationIndex,
du_gnb_case_060.json,gNBs[0].servingCellConfigCommon[0].ssb_PositionsInBurst_Bitmap,1,0,logical contradiction,PHY,"SSB positions bitmap 0 (no SSB) contradicts SSB periodicity configuration, causing SSB burst generation failure in openair1/PHY/NR_REFSIG/nr_ssb.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.23809523809523808,"{'contradiction', 'phy', 'failure', 'nr_refsig', '0', 'contradicts', 'generation', 'no', 'configuration', 'openair1', 'burst', 'c', 'bitmap', 'causing', 'periodicity', 'ssb', 'nr_ssb', 'in', 'positions', 'logical'}",ssb_PositionsInBurst_Bitmap,
du_gnb_case_061.json,gNBs[0].servingCellConfigCommon[0].physCellId,0,1008,out of range,PHY,"Physical cell ID 1008 exceeds maximum 1007, causing SSB sequence generation failure in openair1/PHY/NR_REFSIG/nr_ssb.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1111111111111111,"{'1007', 'cell', 'phy', 'failure', 'nr_refsig', 'out', 'id', 'maximum', 'sequence', 'openair1', 'physical', 'c', '1008', 'exceeds', 'causing', 'range', 'of', 'ssb', 'nr_ssb', 'in', 'generation'}",physCellId,
du_gnb_case_062.json,gNBs[0].servingCellConfigCommon[0].p0_NominalWithGrant,-90,-200,out of range,PHY,"P0 nominal with grant -200dBm exceeds valid range (-202..24), causing uplink power control calculation failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.045454545454545456,"{'control', 'phy', '24', 'failure', 'with', 'out', 'calculation', 'grant', 'uplink', '202', 'openair1', 'valid', 'nominal', 'c', 'exceeds', 'causing', '200dbm', 'range', 'of', 'nr_transport', 'in', 'nr_pusch', 'power', 'p0'}",p0_NominalWithGrant,
du_gnb_case_063.json,gNBs[0].servingCellConfigCommon[0].p0_nominal,-90,30,out of range,PHY,"P0 nominal 30dBm exceeds valid range (-202..24), causing PUCCH power control calculation failure in openair1/PHY/NR_TRANSPORT/nr_pucch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1,"{'control', 'phy', '24', 'failure', 'out', 'calculation', '202', 'openair1', 'valid', 'nominal', 'nr_pucch', 'c', 'exceeds', 'causing', 'range', 'of', 'nr_transport', 'in', 'power', 'p0', 'pucch', '30dbm'}",p0_nominal,
