filename,modified_key,original_value,error_value,error_type,affected_module,impact_description,option,source_file,param_name,orig_type,err_type,type_changed,numeric_orig,numeric_err,numeric_delta,abs_delta,direction,zero_to_nonzero,nonzero_to_zero,sign_change,large_jump
du_gnb_case_051.json,gNBs[0].servingCellConfigCommon[0].hoppingId,40,1024,out of range,PHY,"Hopping ID 1024 exceeds maximum 1023 per TS 38.211, causing PUCCH sequence generation failure in openair1/PHY/NR_TRANSPORT/nr_pucch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,hoppingId,int,int,False,40.0,1024.0,984.0,984.0,increase,False,False,False,True
du_gnb_case_052.json,gNBs[0].servingCellConfigCommon[0].p0_nominal,-90,-201,out of range,RRC,"P0 nominal power -201 dBm exceeds minimum -202 dBm per TS 38.331, causing power control parameter encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,p0_nominal,int,int,False,-90.0,-201.0,-111.0,111.0,decrease,False,False,False,True
du_gnb_case_053.json,gNBs[0].servingCellConfigCommon[0].p0_NominalWithGrant,-90,-201,out of range,RRC,"P0 nominal with grant power -201 dBm exceeds minimum -202 dBm, causing power control parameter encoding failure in RRC message encoding",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,p0_NominalWithGrant,int,int,False,-90.0,-201.0,-111.0,111.0,decrease,False,False,False,True
du_gnb_case_054.json,gNBs[0].servingCellConfigCommon[0].preambleReceivedTargetPower,-96,-203,out of range,RRC,"Preamble received target power -203 dBm exceeds minimum -202 dBm per TS 38.331, causing PRACH power control encoding failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,preambleReceivedTargetPower,int,int,False,-96.0,-203.0,-107.0,107.0,decrease,False,False,False,True
du_gnb_case_055.json,gNBs[0].servingCellConfigCommon[0].ssPBCH_BlockPower,-25,-201,out of range,RRC,"SSB power -201 dBm exceeds minimum -200 dBm per TS 38.331, causing SSB power configuration encoding failure in SIB1",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ssPBCH_BlockPower,int,int,False,-25.0,-201.0,-176.0,176.0,decrease,False,False,False,True
du_gnb_case_056.json,gNBs[0].servingCellConfigCommon[0].pMax,20,44,out of range,RRC,"Pmax 44 dBm exceeds maximum 43 dBm per TS 38.331, causing power limit encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,pMax,int,int,False,20.0,44.0,24.0,24.0,increase,False,False,False,True
du_gnb_case_057.json,gNBs[0].servingCellConfigCommon[0].msg3_DeltaPreamble,1,7,out of range,MAC,Invalid msg3 delta preamble value 7 (valid: 0-6) breaks PRACH power ramping calculation in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler_ulsch.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,msg3_DeltaPreamble,int,int,False,1.0,7.0,6.0,6.0,increase,False,False,False,False
du_gnb_case_058.json,gNBs[0].servingCellConfigCommon[0].dl_UL_TransmissionPeriodicity,6,8,invalid enum,MAC,Invalid TDD periodicity enum value 8 (valid: 0-7) breaks TDD pattern configuration in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,dl_UL_TransmissionPeriodicity,int,int,False,6.0,8.0,2.0,2.0,increase,False,False,False,False
du_gnb_case_059.json,gNBs[0].servingCellConfigCommon[0].subcarrierSpacing,1,4,invalid enum,PHY,Invalid subcarrier spacing enum value 4 (valid: 0-3) breaks frame parameter initialization in openair1/PHY/INIT/nr_init.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,subcarrierSpacing,int,int,False,1.0,4.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_060.json,gNBs[0].servingCellConfigCommon[0].referenceSubcarrierSpacing,1,4,invalid enum,MAC,Invalid reference SCS enum value 4 breaks TDD pattern reference calculation in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,referenceSubcarrierSpacing,int,int,False,1.0,4.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_061.json,gNBs[0].servingCellConfigCommon[0].dl_subcarrierSpacing,1,4,invalid enum,PHY,Invalid DL SCS enum value 4 (valid: 0-3) breaks carrier frequency calculation in openair1/PHY/INIT/nr_init.c nr_phy_config_request(),op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,dl_subcarrierSpacing,int,int,False,1.0,4.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_062.json,gNBs[0].servingCellConfigCommon[0].ul_subcarrierSpacing,1,4,invalid enum,PHY,Invalid UL SCS enum value 4 breaks UL carrier frequency calculation in openair1/PHY/INIT/nr_init.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ul_subcarrierSpacing,int,int,False,1.0,4.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_063.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPsubcarrierSpacing,1,4,invalid enum,RRC,Invalid initial DL BWP SCS enum value 4 breaks BWP configuration encoding in openair2/RRC/NR/MESSAGES/asn1_msg.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,initialDLBWPsubcarrierSpacing,int,int,False,1.0,4.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_064.json,gNBs[0].servingCellConfigCommon[0].initialULBWPsubcarrierSpacing,1,4,invalid enum,RRC,Invalid initial UL BWP SCS enum value 4 breaks UL BWP configuration encoding in openair2/RRC/NR/MESSAGES/asn1_msg.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,initialULBWPsubcarrierSpacing,int,int,False,1.0,4.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_065.json,gNBs[0].servingCellConfigCommon[0].msg1_SubcarrierSpacing,1,4,invalid enum,PHY,Invalid PRACH msg1 SCS enum value 4 breaks PRACH configuration in openair1/PHY/NR_TRANSPORT/nr_prach.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,msg1_SubcarrierSpacing,int,int,False,1.0,4.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_066.json,MACRLCs[0].tr_s_preference,local_L1,invalid_transport,invalid enum,MAC,"Invalid transport southbound preference string breaks transport selection in openair2/ENB_APP/enb_config.c RCconfig_macrlc(), causing MAC initialization failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,tr_s_preference,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_067.json,MACRLCs[0].tr_n_preference,f1,invalid_northbound,invalid enum,F1AP,"Invalid transport northbound preference string breaks F1 interface initialization in openair2/ENB_APP/enb_config.c, preventing CU-DU communication",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,tr_n_preference,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_068.json,L1s[0].tr_n_preference,local_mac,remote_mac,invalid enum,MAC,Invalid L1 transport northbound preference breaks MAC-PHY interface initialization in openair2/ENB_APP/enb_config.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,tr_n_preference,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_069.json,RUs[0].local_rf,yes,enabled,invalid enum,PHY,Invalid local_rf value 'enabled' (expected 'yes'/'no') breaks RF interface initialization in targets/RT/USER/openair0.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,local_rf,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_070.json,RUs[0].clock_src,internal,external_pps,invalid enum,PHY,Invalid clock source 'external_pps' (expected 'internal'/'external') breaks clock synchronization initialization in RU setup code,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,clock_src,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_071.json,rfsimulator.modelname,AWGN,RAYLEIGH_FAST_FADING,invalid enum,PHY,"Invalid RF simulator model name breaks channel model initialization in targets/RT/USER/rfsim.c, causing PHY simulation failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,modelname,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_072.json,log_config.global_log_level,info,verbose,invalid enum,RRC,"Invalid log level 'verbose' (valid: none, error, warn, info, debug) breaks logging initialization in common/utils/log.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,global_log_level,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_073.json,gNBs[0].servingCellConfigCommon[0].ssb_PositionsInBurst_Bitmap,1,0,logical contradiction,PHY,"SSB bitmap value 0 (no SSB positions) conflicts with SSB periodicity configuration, causing SSB transmission failure in openair1/PHY/NR_TRANSPORT/nr_pbch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ssb_PositionsInBurst_Bitmap,int,int,False,1.0,0.0,-1.0,1.0,decrease,False,True,True,False
du_gnb_case_074.json,gNBs[0].servingCellConfigCommon[0].dl_absoluteFrequencyPointA,640008,650000,logical contradiction,PHY,"DL frequency Point A 650000 exceeds absoluteFrequencySSB 641280, violating TS 38.211 frequency relationship constraints and causing SSB frequency mapping failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,dl_absoluteFrequencyPointA,int,int,False,640008.0,650000.0,9992.0,9992.0,increase,False,False,False,True
du_gnb_case_075.json,gNBs[0].servingCellConfigCommon[0].absoluteFrequencySSB,641280,630000,logical contradiction,PHY,"SSB frequency 630000 below DL frequency Point A 640008 violates TS 38.211 frequency relationship constraints, causing SSB resource mapping failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,absoluteFrequencySSB,int,int,False,641280.0,630000.0,-11280.0,11280.0,decrease,False,False,False,True
du_gnb_case_076.json,gNBs[0].servingCellConfigCommon[0].dl_offstToCarrier,0,200,logical contradiction,PHY,"DL offset to carrier 200 exceeds carrier bandwidth 106 PRBs, causing carrier frequency mapping failure in openair1/PHY/INIT/nr_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,dl_offstToCarrier,int,int,False,0.0,200.0,200.0,200.0,increase,True,False,True,True
du_gnb_case_077.json,gNBs[0].servingCellConfigCommon[0].ul_offstToCarrier,0,200,logical contradiction,PHY,"UL offset to carrier 200 exceeds UL carrier bandwidth 106 PRBs, causing UL frequency mapping failure in PHY initialization",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ul_offstToCarrier,int,int,False,0.0,200.0,200.0,200.0,increase,True,False,True,True
du_gnb_case_078.json,gNBs[0].pdsch_AntennaPorts_XP,2,0,logical contradiction,PHY,"Zero PDSCH antenna ports conflicts with maxMIMO_layers=1, causing DMRS port allocation failure in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler_primitives.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,pdsch_AntennaPorts_XP,int,int,False,2.0,0.0,-2.0,2.0,decrease,False,True,True,False
du_gnb_case_079.json,gNBs[0].pusch_AntennaPorts,4,0,logical contradiction,PHY,"Zero PUSCH antenna ports breaks UL MIMO configuration, causing PUSCH DMRS port allocation failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,pusch_AntennaPorts,int,int,False,4.0,0.0,-4.0,4.0,decrease,False,True,True,False
du_gnb_case_080.json,gNBs[0].servingCellConfigCommon[0].prach_ConfigurationIndex,98,256,out of range,PHY,"PRACH configuration index 256 exceeds maximum 255 per TS 38.211, causing PRACH occasion calculation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,prach_ConfigurationIndex,int,int,False,98.0,256.0,158.0,158.0,increase,False,False,False,True
du_gnb_case_081.json,gNBs[0].servingCellConfigCommon[0].prach_RootSequenceIndex,1,140,out of range,PHY,"PRACH root sequence index 140 exceeds maximum 139 for short sequence (PR=2), causing preamble generation failure in openair1/PHY/NR_TRANSPORT/nr_prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,prach_RootSequenceIndex,int,int,False,1.0,140.0,139.0,139.0,increase,False,False,False,True
du_gnb_case_082.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FrequencyStart,0,-1,out of range,PHY,Negative PRACH frequency start value breaks PRACH resource mapping calculation in openair1/PHY/NR_TRANSPORT/nr_prach.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,prach_msg1_FrequencyStart,int,int,False,0.0,-1.0,-1.0,1.0,decrease,True,False,True,False
du_gnb_case_083.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FrequencyStart,0,274,logical contradiction,PHY,"PRACH frequency start 274 exceeds maximum 273 for 30kHz SCS FR1, causing PRACH resource mapping failure per TS 38.211",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,prach_msg1_FrequencyStart,int,int,False,0.0,274.0,274.0,274.0,increase,True,False,True,True
du_gnb_case_084.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPlocationAndBandwidth,28875,0,logical contradiction,RRC,"Zero BWP locationAndBandwidth (0 PRBs) conflicts with minimum BWP size requirement, causing BWP configuration rejection in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,initialDLBWPlocationAndBandwidth,int,int,False,28875.0,0.0,-28875.0,28875.0,decrease,False,True,True,True
du_gnb_case_085.json,gNBs[0].servingCellConfigCommon[0].initialULBWPlocationAndBandwidth,28875,0,logical contradiction,RRC,"Zero UL BWP locationAndBandwidth (0 PRBs) conflicts with minimum BWP size requirement, causing UL BWP configuration rejection",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,initialULBWPlocationAndBandwidth,int,int,False,28875.0,0.0,-28875.0,28875.0,decrease,False,True,True,True
du_gnb_case_086.json,gNBs[0].servingCellConfigCommon[0].dl_carrierBandwidth,106,0,logical contradiction,PHY,"Zero DL carrier bandwidth conflicts with BWP configuration, causing carrier initialization failure in openair1/PHY/INIT/nr_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,dl_carrierBandwidth,int,int,False,106.0,0.0,-106.0,106.0,decrease,False,True,True,True
du_gnb_case_087.json,gNBs[0].servingCellConfigCommon[0].ul_carrierBandwidth,106,0,logical contradiction,PHY,"Zero UL carrier bandwidth conflicts with UL BWP configuration, causing UL carrier initialization failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ul_carrierBandwidth,int,int,False,106.0,0.0,-106.0,106.0,decrease,False,True,True,True
du_gnb_case_088.json,gNBs[0].servingCellConfigCommon[0].referenceSubcarrierSpacing,1,0,logical contradiction,MAC,"Reference SCS 15kHz (0) conflicts with carrier SCS 30kHz (1), causing TDD pattern calculation failure in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,referenceSubcarrierSpacing,int,int,False,1.0,0.0,-1.0,1.0,decrease,False,True,True,False
du_gnb_case_089.json,gNBs[0].servingCellConfigCommon[0].subcarrierSpacing,1,0,logical contradiction,PHY,"SSB SCS 15kHz (0) conflicts with carrier SCS 30kHz (1), causing SSB subcarrier offset calculation failure in openair1/PHY/NR_TRANSPORT/nr_pbch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,subcarrierSpacing,int,int,False,1.0,0.0,-1.0,1.0,decrease,False,True,True,False
du_gnb_case_090.json,gNBs[0].servingCellConfigCommon[0].dl_UL_TransmissionPeriodicity,6,0,logical contradiction,MAC,"TDD periodicity ms0.5 (0) with 7 DL slots and 2 UL slots violates slot pattern constraints, causing TDD pattern validation failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,dl_UL_TransmissionPeriodicity,int,int,False,6.0,0.0,-6.0,6.0,decrease,False,True,True,False
du_gnb_case_091.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSlots,7,0,logical contradiction,MAC,"Zero DL slots with non-zero DL symbols violates TDD pattern structure, causing slot pattern validation failure in MAC scheduler",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,nrofDownlinkSlots,int,int,False,7.0,0.0,-7.0,7.0,decrease,False,True,True,False
du_gnb_case_092.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSlots,2,0,logical contradiction,MAC,"Zero UL slots with non-zero UL symbols violates TDD pattern structure, causing UL scheduling failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,nrofUplinkSlots,int,int,False,2.0,0.0,-2.0,2.0,decrease,False,True,True,False
du_gnb_case_093.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSymbols,6,0,logical contradiction,MAC,"Zero DL symbols with 7 DL slots creates invalid TDD pattern, causing slot boundary validation failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,nrofDownlinkSymbols,int,int,False,6.0,0.0,-6.0,6.0,decrease,False,True,True,False
du_gnb_case_094.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSymbols,4,0,logical contradiction,MAC,"Zero UL symbols with 2 UL slots creates invalid TDD pattern, causing UL slot boundary validation failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,nrofUplinkSymbols,int,int,False,4.0,0.0,-4.0,4.0,decrease,False,True,True,False
du_gnb_case_095.json,gNBs[0].servingCellConfigCommon[0].prach_ConfigurationIndex,98,0,logical contradiction,MAC,"PRACH configuration index 0 with msg1_FDM=0 and frequency start=0 may conflict with SSB positions, causing PRACH occasion calculation failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,prach_ConfigurationIndex,int,int,False,98.0,0.0,-98.0,98.0,decrease,False,True,True,True
du_gnb_case_096.json,gNBs[0].servingCellConfigCommon[0].prach_RootSequenceIndex,1,0,logical contradiction,PHY,PRACH root sequence index 0 with restrictedSetConfig=0 may cause preamble collision issues in openair1/PHY/NR_TRANSPORT/nr_prach.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,prach_RootSequenceIndex,int,int,False,1.0,0.0,-1.0,1.0,decrease,False,True,True,False
du_gnb_case_097.json,gNBs[0].servingCellConfigCommon[0].zeroCorrelationZoneConfig,13,0,logical contradiction,PHY,"Zero correlation zone config 0 with PRACH root sequence index 1 may cause insufficient cyclic shift separation, leading to preamble detection ambiguity",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,zeroCorrelationZoneConfig,int,int,False,13.0,0.0,-13.0,13.0,decrease,False,True,True,True
du_gnb_case_098.json,gNBs[0].servingCellConfigCommon[0].preambleTransMax,6,0,logical contradiction,MAC,"Preamble transmission max 0 (3 attempts) with high preambleReceivedTargetPower may cause premature RA failure, breaking random access procedure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,preambleTransMax,int,int,False,6.0,0.0,-6.0,6.0,decrease,False,True,True,False
du_gnb_case_099.json,gNBs[0].servingCellConfigCommon[0].ra_ResponseWindow,4,1,logical contradiction,MAC,"RA response window 1 slot with high PRACH load may cause response timeout, breaking random access procedure in MAC scheduler",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ra_ResponseWindow,int,int,False,4.0,1.0,-3.0,3.0,decrease,False,False,False,False
du_gnb_case_100.json,Active_gNBs[0],gNB-Eurecom-DU,NonExistent-DU,logical contradiction,RRC,"Active_gNBs references non-existent gNB name, causing gNB lookup failure in openair2/GNB_APP/gnb_config.c RCconfig_RRC(), leaving RC.gNB empty and causing startup abort",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,Active_gNBs,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_001.json,gNBs[0].tracking_area_code,1,0,out of range,NGAP,"Reserved TAC value 0x0000 causes NGAP registration failure in openair3/NGAP/ngap_gNB_handlers.c during NGSetupRequest, as TAC validation rejects reserved values per TS 38.413",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,tracking_area_code,int,int,False,1.0,0.0,-1.0,1.0,decrease,False,True,True,False
du_gnb_case_002.json,gNBs[0].tracking_area_code,1,65534,out of range,NGAP,"Reserved TAC value 0xFFFE causes NGAP registration rejection in RCconfig_RRC validation checks in openair2/GNB_APP/gnb_config.c, violating TS 38.413 reserved value constraints",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,tracking_area_code,int,int,False,1.0,65534.0,65533.0,65533.0,increase,False,False,False,True
du_gnb_case_003.json,gNBs[0].nr_cellid,1,0,out of range,RRC,"Invalid NR Cell ID 0 causes SIB1 encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c, as cell ID must be in range 1-1007 per TS 38.331",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,nr_cellid,int,int,False,1.0,0.0,-1.0,1.0,decrease,False,True,True,False
du_gnb_case_004.json,gNBs[0].nr_cellid,1,1008,out of range,RRC,"NR Cell ID 1008 exceeds maximum value 1007, causing RRC configuration validation failure in openair2/GNB_APP/gnb_config.c during cell setup",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,nr_cellid,int,int,False,1.0,1008.0,1007.0,1007.0,increase,False,False,False,True
du_gnb_case_005.json,gNBs[0].servingCellConfigCommon[0].pucchGroupHopping,0,3,invalid enum,RRC,"Invalid enum value 3 for pucchGroupHopping (valid: 0=neither, 1=group hopping, 2=sequence hopping) breaks PUCCH config mapping in openair2/RRC/NR/MESSAGES/asn1_msg.c when encoding NR_PUCCH_ConfigCommon",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,pucchGroupHopping,int,int,False,0.0,3.0,3.0,3.0,increase,True,False,True,False
du_gnb_case_006.json,gNBs[0].servingCellConfigCommon[0].dmrs_TypeA_Position,0,2,invalid enum,PHY,"Invalid DMRS TypeA position value 2 (valid: 0=pos2, 1=pos3) causes PHY resource mapping failure in openair1/PHY/NR_TRANSPORT/nr_pdsch.c during DMRS symbol placement calculation",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,dmrs_TypeA_Position,int,int,False,0.0,2.0,2.0,2.0,increase,True,False,True,False
du_gnb_case_007.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FDM,0,4,invalid enum,MAC,"Invalid PRACH msg1 FDM value 4 (valid: 0=one, 1=two, 2=four, 3=eight) breaks PRACH occasion calculation in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c, causing RA procedure failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,prach_msg1_FDM,int,int,False,0.0,4.0,4.0,4.0,increase,True,False,True,False
du_gnb_case_008.json,gNBs[0].servingCellConfigCommon[0].ssb_periodicityServingCell,2,8,invalid enum,PHY,"Invalid SSB periodicity value 8 (valid: 0-7) causes SSB burst configuration failure in openair1/PHY/NR_REFSIG/nr_ssb.c, breaking cell search and measurement procedures",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,ssb_periodicityServingCell,int,int,False,2.0,8.0,6.0,6.0,increase,False,False,False,False
du_gnb_case_009.json,gNBs[0].servingCellConfigCommon[0].powerRampingStep,1,4,invalid enum,MAC,"Invalid powerRampingStep value 4 (valid: 0=dB0, 1=dB2, 2=dB4, 3=dB6) breaks PRACH power control in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c, causing RA preamble transmission failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,powerRampingStep,int,int,False,1.0,4.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_010.json,MACRLCs[0].num_cc,1,one,wrong type,MAC,"String 'one' instead of integer for num_cc causes type mismatch in common/config/config_userapi.c parsing, leading to CC allocation failure in openair2/LAYER2/NR_MAC_gNB/config.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,num_cc,int,str,True,1.0,,,,non_numeric,False,False,False,False
du_gnb_case_011.json,MACRLCs[0].local_n_portc,500,500,wrong type,F1AP,"String port number instead of integer breaks UDP socket initialization in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c, preventing F1-C interface binding",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,local_n_portc,int,str,True,500.0,500.0,0.0,0.0,same,False,False,False,False
du_gnb_case_012.json,gNBs[0].servingCellConfigCommon[0].pMax,20,20dBm,wrong type,RRC,String value for pMax instead of integer causes SIB1 encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c when encoding P-Max IE,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,pMax,int,str,True,20.0,,,,non_numeric,False,False,False,False
du_gnb_case_013.json,L1s[0].num_cc,1,True,wrong type,PHY,"Boolean value instead of integer for num_cc causes PHY initialization failure in openair1/PHY/INIT/phy_init.c, breaking component carrier setup",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,num_cc,int,bool,True,1.0,1.0,0.0,0.0,same,False,False,False,False
du_gnb_case_014.json,RUs[0].nb_tx,4,4,wrong type,PHY,"String antenna count instead of integer causes RU initialization failure in targets/ARCH/COMMON/common_lib.c, breaking MIMO resource allocation",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,nb_tx,int,str,True,4.0,4.0,0.0,0.0,same,False,False,False,False
du_gnb_case_015.json,MACRLCs[0].local_n_address,127.0.0.3,127.0.0.999,invalid format,F1AP,"Invalid IPv4 address format causes socket bind failure in common/utils/network_utils.c, preventing F1-C interface initialization",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,local_n_address,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_016.json,rfsimulator.serveraddr,server,999.999.999.999,invalid format,PHY,"Invalid IPv4 address format breaks RF simulator socket connection in targets/RT/USER/rfsim.c, causing PHY initialization failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,serveraddr,str,str,False,,,,,non_numeric,False,False,False,False
