filename,modified_key,original_value,error_value,error_type,affected_module,impact_description,option,source_file,domain_density
du_gnb_case_005.json,gNBs[0].servingCellConfigCommon[0].pucchGroupHopping,0,3,invalid enum,RRC,"Invalid enum value 3 for pucchGroupHopping (valid: 0=neither, 1=group hopping, 2=sequence hopping) breaks PUCCH config mapping in openair2/RRC/NR/MESSAGES/asn1_msg.c when encoding NR_PUCCH_ConfigCommon",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.06896551724137931
du_gnb_case_006.json,gNBs[0].servingCellConfigCommon[0].dmrs_TypeA_Position,0,2,invalid enum,PHY,"Invalid DMRS TypeA position value 2 (valid: 0=pos2, 1=pos3) causes PHY resource mapping failure in openair1/PHY/NR_TRANSPORT/nr_pdsch.c during DMRS symbol placement calculation",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.14814814814814814
du_gnb_case_007.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FDM,0,4,invalid enum,MAC,"Invalid PRACH msg1 FDM value 4 (valid: 0=one, 1=two, 2=four, 3=eight) breaks PRACH occasion calculation in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c, causing RA procedure failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.06896551724137931
du_gnb_case_008.json,gNBs[0].servingCellConfigCommon[0].ssb_periodicityServingCell,2,8,invalid enum,PHY,"Invalid SSB periodicity value 8 (valid: 0-7) causes SSB burst configuration failure in openair1/PHY/NR_REFSIG/nr_ssb.c, breaking cell search and measurement procedures",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.12
du_gnb_case_009.json,gNBs[0].servingCellConfigCommon[0].powerRampingStep,1,4,invalid enum,MAC,"Invalid powerRampingStep value 4 (valid: 0=dB0, 1=dB2, 2=dB4, 3=dB6) breaks PRACH power control in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c, causing RA preamble transmission failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.03571428571428571
du_gnb_case_010.json,MACRLCs[0].num_cc,1,one,wrong type,MAC,"String 'one' instead of integer for num_cc causes type mismatch in common/config/config_userapi.c parsing, leading to CC allocation failure in openair2/LAYER2/NR_MAC_gNB/config.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_011.json,MACRLCs[0].local_n_portc,500,500,wrong type,F1AP,"String port number instead of integer breaks UDP socket initialization in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c, preventing F1-C interface binding",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_012.json,gNBs[0].servingCellConfigCommon[0].pMax,20,20dBm,wrong type,RRC,String value for pMax instead of integer causes SIB1 encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c when encoding P-Max IE,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08695652173913043
du_gnb_case_013.json,L1s[0].num_cc,1,True,wrong type,PHY,"Boolean value instead of integer for num_cc causes PHY initialization failure in openair1/PHY/INIT/phy_init.c, breaking component carrier setup",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09523809523809523
du_gnb_case_014.json,RUs[0].nb_tx,4,4,wrong type,PHY,"String antenna count instead of integer causes RU initialization failure in targets/ARCH/COMMON/common_lib.c, breaking MIMO resource allocation",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.05
du_gnb_case_015.json,MACRLCs[0].local_n_address,127.0.0.3,127.0.0.999,invalid format,F1AP,"Invalid IPv4 address format causes socket bind failure in common/utils/network_utils.c, preventing F1-C interface initialization",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_016.json,rfsimulator.serveraddr,server,999.999.999.999,invalid format,PHY,"Invalid IPv4 address format breaks RF simulator socket connection in targets/RT/USER/rfsim.c, causing PHY initialization failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.05263157894736842
du_gnb_case_017.json,fhi_72.dpdk_devices[0],0000:ca:02.0,ca:02.0,invalid format,PHY,"Invalid PCIe device format (missing domain) causes DPDK device initialization failure in targets/ARCH/COMMON/common_lib.c, breaking fronthaul interface",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_018.json,fhi_72.ru_addr[0],e8:c7:4f:25:80:ed,e8:c7:4f:25:80,invalid format,PHY,"Invalid MAC address format (incomplete) causes Ethernet frame addressing failure in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c, breaking RU communication",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.047619047619047616
du_gnb_case_019.json,gNBs[0].plmn_list[0].mcc,1,001,invalid format,NGAP,"String MCC format instead of integer causes PLMN encoding failure in openair3/NGAP/ngap_gNB_handlers.c during NGSetupRequest, violating TS 38.413 format",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09090909090909091
du_gnb_case_020.json,gNBs[0].servingCellConfigCommon[0].prach_ConfigurationIndex,98,,missing value,MAC,"NULL PRACH configuration index breaks PRACH occasion calculation in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c, causing random access procedure failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.10526315789473684
du_gnb_case_021.json,gNBs[0].servingCellConfigCommon[0].absoluteFrequencySSB,641280,,missing value,RRC,"Missing SSB frequency causes SIB1 encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c, preventing cell broadcast information transmission",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.15789473684210525
du_gnb_case_022.json,gNBs[0].servingCellConfigCommon[0].dl_absoluteFrequencyPointA,640008,,missing value,PHY,"Missing frequency Point A causes carrier frequency calculation failure in openair1/PHY/INIT/phy_init.c, breaking resource block mapping",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.05263157894736842
du_gnb_case_023.json,MACRLCs[0].remote_n_address,127.0.0.5,,missing value,F1AP,"Missing remote F1-C address prevents F1AP association establishment in openair3/F1AP/f1ap_gnb.c, breaking CU-DU communication",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1111111111111111
du_gnb_case_024.json,rfsimulator.IQfile,/tmp/rfsimulator.iqs,,missing value,PHY,"NULL IQ capture path breaks RF simulator initialization in targets/RT/USER/rfsim.c, causing PHY layer startup failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.05263157894736842
du_gnb_case_025.json,gNBs[0].servingCellConfigCommon[0].ul_frequencyBand,78,79,logical contradiction,RRC,"UL band n79 with DL band n78 creates duplex mismatch in NR_ServingCellConfigCommon encoding in openair2/GNB_APP/gnb_config.c, violating TS 38.331 band pairing constraints",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_026.json,RUs[0].nb_tx,4,2,logical contradiction,PHY,"RU has 2 TX antennas while PDSCH config assumes 4 (pdsch_AntennaPorts_XP=2, pdsch_AntennaPorts_N1=2), leading to resource mapping errors in openair1/PHY/NR_TRANSPORT/nr_pdsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.04
du_gnb_case_027.json,MACRLCs[0].tr_n_preference,f1,local_mac,logical contradiction,F1AP,"DU configured for monolithic local_mac instead of F1 split, disrupting F1AP and NFAPI mode selection in executables/nr-softmodem.c and openair2/GNB_APP/gnb_app.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.04
du_gnb_case_028.json,L1s[0].num_cc,1,2,logical contradiction,PHY,"L1 expects 2 component carriers while MAC/RU are configured for 1, causing CC index/state mismatches in openair1/PHY/INIT/phy_init.c and L1 scheduling",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.07692307692307693
du_gnb_case_029.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPlocationAndBandwidth,28875,100000,logical contradiction,PHY,"Initial DL BWP location/bandwidth exceeds carrier bandwidth (dl_carrierBandwidth=106), causing resource block mapping failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09523809523809523
du_gnb_case_030.json,gNBs[0].servingCellConfigCommon[0].initialULBWPlocationAndBandwidth,28875,100000,logical contradiction,PHY,"Initial UL BWP location/bandwidth exceeds carrier bandwidth (ul_carrierBandwidth=106), causing uplink resource allocation failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09523809523809523
du_gnb_case_031.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPsubcarrierSpacing,1,2,logical contradiction,PHY,"Initial DL BWP SCS (60kHz) differs from carrier SCS (30kHz), causing symbol timing mismatch in openair1/PHY/INIT/phy_init.c and breaking frame structure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08333333333333333
du_gnb_case_032.json,gNBs[0].servingCellConfigCommon[0].initialULBWPsubcarrierSpacing,1,3,logical contradiction,PHY,"Initial UL BWP SCS (120kHz) differs from carrier SCS (30kHz), causing uplink symbol timing calculation failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09090909090909091
du_gnb_case_033.json,gNBs[0].servingCellConfigCommon[0].dl_subcarrierSpacing,1,0,logical contradiction,PHY,"DL carrier SCS (15kHz) differs from initial BWP SCS (30kHz), causing resource grid misalignment in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1
du_gnb_case_034.json,gNBs[0].servingCellConfigCommon[0].ul_subcarrierSpacing,1,0,logical contradiction,PHY,"UL carrier SCS (15kHz) differs from initial BWP SCS (30kHz), causing uplink resource grid misalignment in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09523809523809523
du_gnb_case_035.json,gNBs[0].servingCellConfigCommon[0].subcarrierSpacing,1,0,logical contradiction,PHY,"SSB subcarrier spacing (15kHz) differs from reference SCS (30kHz), causing SSB symbol timing mismatch in openair1/PHY/NR_REFSIG/nr_ssb.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.15
du_gnb_case_036.json,gNBs[0].servingCellConfigCommon[0].referenceSubcarrierSpacing,1,2,logical contradiction,PHY,"Reference SCS (60kHz) differs from TDD pattern SCS (30kHz), causing slot boundary calculation failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1
du_gnb_case_037.json,gNBs[0].servingCellConfigCommon[0].msg1_SubcarrierSpacing,1,2,logical contradiction,MAC,"PRACH msg1 SCS (60kHz) exceeds allowed 15kHz for 30kHz carrier < 6GHz, causing PRACH occasion calculation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09090909090909091
du_gnb_case_038.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSlots,7,10,logical contradiction,PHY,"DL slots (10) plus UL slots (2) plus symbols exceed periodicity (ms5=10 slots), causing TDD pattern validation failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08
du_gnb_case_039.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSlots,2,8,logical contradiction,PHY,"UL slots (8) plus DL slots (7) plus symbols exceed periodicity (ms5=10 slots), causing TDD pattern overflow in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08333333333333333
du_gnb_case_040.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSymbols,6,15,logical contradiction,PHY,"DL symbols (15) exceed slot capacity (14 symbols), causing TDD pattern validation failure in openair1/PHY/INIT/phy_init.c during slot format configuration",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08695652173913043
du_gnb_case_041.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSymbols,4,15,logical contradiction,PHY,"UL symbols (15) exceed slot capacity (14 symbols), causing TDD pattern validation failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.10526315789473684
du_gnb_case_042.json,gNBs[0].servingCellConfigCommon[0].dl_UL_TransmissionPeriodicity,6,0,logical contradiction,PHY,"TDD periodicity ms0.5 (0) with 7 DL slots creates impossible pattern, causing slot format calculation failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08695652173913043
du_gnb_case_043.json,gNBs[0].maxMIMO_layers,1,8,logical contradiction,PHY,"maxMIMO_layers (8) exceeds antenna port configuration (pdsch_AntennaPorts_XP=2, pdsch_AntennaPorts_N1=2), causing MIMO layer mapping failure in openair1/PHY/NR_TRANSPORT/nr_pdsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.09523809523809523
du_gnb_case_044.json,gNBs[0].pusch_AntennaPorts,4,1,logical contradiction,PHY,"PUSCH antenna ports (1) less than configured MIMO layers, causing uplink MIMO precoding failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.2
du_gnb_case_045.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPcontrolResourceSetZero,12,17,out of range,PHY,"CORESET0 index 17 exceeds maximum 15, causing PDCCH resource mapping failure in openair1/PHY/NR_TRANSPORT/nr_pdcch.c during control channel initialization",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.047619047619047616
du_gnb_case_046.json,gNBs[0].pdcch_ConfigSIB1[0].controlResourceSetZero,11,16,out of range,RRC,"SIB1 CORESET0 index 16 exceeds maximum 15, causing SIB1 PDCCH encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.15789473684210525
du_gnb_case_047.json,gNBs[0].pdcch_ConfigSIB1[0].searchSpaceZero,0,16,out of range,RRC,"SIB1 SearchSpace0 index 16 exceeds maximum 15, causing SIB1 PDCCH search space encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.14285714285714285
du_gnb_case_048.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPsearchSpaceZero,0,16,out of range,PHY,"Initial BWP SearchSpace0 index 16 exceeds maximum 15, causing PDCCH monitoring configuration failure in openair1/PHY/NR_TRANSPORT/nr_pdcch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.10526315789473684
du_gnb_case_049.json,gNBs[0].servingCellConfigCommon[0].preambleTransMax,6,11,out of range,MAC,RA preambleTransMax > 10 violates comment-mapped range (0..10) and destabilizes PRACH/RA state machine in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.047619047619047616
du_gnb_case_050.json,gNBs[0].servingCellConfigCommon[0].preambleTransMax,6,-1,out of range,MAC,Negative preambleTransMax value causes RA procedure initialization failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_051.json,gNBs[0].servingCellConfigCommon[0].ra_ResponseWindow,4,100,out of range,MAC,"RA response window 100 exceeds valid range (1,2,4,8,10,20,40,80), causing PRACH response timer configuration failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.037037037037037035
du_gnb_case_052.json,gNBs[0].servingCellConfigCommon[0].ra_ContentionResolutionTimer,7,8,out of range,MAC,"RA contention resolution timer 8 exceeds valid range (0..7), causing timer configuration failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_053.json,gNBs[0].servingCellConfigCommon[0].ssb_perRACH_OccasionAndCB_PreamblesPerSSB_PR,4,9,out of range,MAC,"SSB per RACH occasion PR value 9 exceeds valid range (1..8), causing PRACH preamble allocation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08695652173913043
du_gnb_case_054.json,gNBs[0].servingCellConfigCommon[0].ssb_perRACH_OccasionAndCB_PreamblesPerSSB,15,65,out of range,MAC,"SSB per RACH occasion value 65 exceeds valid range (4,8,12,16...60,64), causing PRACH occasion calculation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.07692307692307693
du_gnb_case_055.json,gNBs[0].servingCellConfigCommon[0].zeroCorrelationZoneConfig,13,16,out of range,PHY,"Zero correlation zone config 16 exceeds maximum 15, causing PRACH root sequence generation failure in openair1/PHY/NR_RELS/prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.15
du_gnb_case_056.json,gNBs[0].servingCellConfigCommon[0].prach_RootSequenceIndex_PR,2,3,invalid enum,PHY,"Invalid PRACH root sequence PR value 3 (valid: 1=839, 2=139), causing PRACH sequence generation failure in openair1/PHY/NR_RELS/prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.17391304347826086
du_gnb_case_057.json,gNBs[0].servingCellConfigCommon[0].restrictedSetConfig,0,3,invalid enum,PHY,"Invalid restrictedSetConfig value 3 (valid: 0=unrestricted, 1=restricted type A, 2=restricted type B), causing PRACH sequence selection failure in openair1/PHY/NR_RELS/prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.11538461538461539
du_gnb_case_058.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FrequencyStart,0,-1,out of range,MAC,Negative PRACH msg1 frequency start causes PRACH occasion frequency calculation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.11764705882352941
du_gnb_case_059.json,gNBs[0].servingCellConfigCommon[0].prach_ConfigurationIndex,98,256,out of range,MAC,"PRACH configuration index 256 exceeds maximum 255, causing PRACH format lookup failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1111111111111111
du_gnb_case_060.json,gNBs[0].servingCellConfigCommon[0].ssb_PositionsInBurst_Bitmap,1,0,logical contradiction,PHY,"SSB positions bitmap 0 (no SSB) contradicts SSB periodicity configuration, causing SSB burst generation failure in openair1/PHY/NR_REFSIG/nr_ssb.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.23809523809523808
du_gnb_case_061.json,gNBs[0].servingCellConfigCommon[0].physCellId,0,1008,out of range,PHY,"Physical cell ID 1008 exceeds maximum 1007, causing SSB sequence generation failure in openair1/PHY/NR_REFSIG/nr_ssb.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1111111111111111
du_gnb_case_062.json,gNBs[0].servingCellConfigCommon[0].p0_NominalWithGrant,-90,-200,out of range,PHY,"P0 nominal with grant -200dBm exceeds valid range (-202..24), causing uplink power control calculation failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.045454545454545456
du_gnb_case_063.json,gNBs[0].servingCellConfigCommon[0].p0_nominal,-90,30,out of range,PHY,"P0 nominal 30dBm exceeds valid range (-202..24), causing PUCCH power control calculation failure in openair1/PHY/NR_TRANSPORT/nr_pucch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1
du_gnb_case_064.json,gNBs[0].servingCellConfigCommon[0].preambleReceivedTargetPower,-96,-200,out of range,PHY,"PRACH preamble target power -200dBm exceeds valid range (-202..-60), causing PRACH power control calculation failure in openair1/PHY/NR_RELS/prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.18181818181818182
du_gnb_case_065.json,gNBs[0].servingCellConfigCommon[0].rsrp_ThresholdSSB,19,128,out of range,RRC,"RSRP threshold SSB 128 exceeds maximum 127, causing cell selection criteria encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1
du_gnb_case_066.json,gNBs[0].servingCellConfigCommon[0].ssPBCH_BlockPower,-25,50,out of range,PHY,"SSB power 50dBm exceeds valid range (-60..50), causing SSB power scaling failure in openair1/PHY/NR_REFSIG/nr_ssb.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.15789473684210525
du_gnb_case_067.json,gNBs[0].servingCellConfigCommon[0].hoppingId,40,1024,out of range,PHY,"PUCCH hopping ID 1024 exceeds maximum 1023, causing PUCCH sequence generation failure in openair1/PHY/NR_TRANSPORT/nr_pucch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.16666666666666666
du_gnb_case_068.json,gNBs[0].servingCellConfigCommon[0].msg3_DeltaPreamble,1,7,out of range,MAC,"Msg3 delta preamble 7 exceeds valid range (0..6), causing PRACH power ramping calculation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.047619047619047616
du_gnb_case_069.json,gNBs[0].sib1_tda,15,16,out of range,RRC,"SIB1 TDA value 16 exceeds maximum 15, causing SIB1 scheduling information encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.15
du_gnb_case_070.json,gNBs[0].min_rxtxtime,6,0,out of range,PHY,"Min RX-TX time 0 causes insufficient guard period, leading to timing violation in openair1/PHY/INIT/phy_init.c during TDD slot configuration",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.08695652173913043
du_gnb_case_071.json,RUs[0].max_pdschReferenceSignalPower,-27,50,out of range,PHY,"PDSCH reference signal power 50dBm exceeds valid range, causing power scaling failure in openair1/PHY/NR_TRANSPORT/nr_pdsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.05555555555555555
du_gnb_case_072.json,RUs[0].max_rxgain,114,200,out of range,PHY,"RX gain 200dB exceeds hardware limits, causing RU initialization failure in targets/ARCH/COMMON/common_lib.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_073.json,RUs[0].nb_rx,4,0,out of range,PHY,"Zero RX antennas causes RU initialization failure in targets/ARCH/COMMON/common_lib.c, breaking receive chain setup",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_074.json,L1s[0].prach_dtx_threshold,120,-1,out of range,PHY,Negative PRACH DTX threshold causes detection algorithm failure in openair1/PHY/NR_RELS/prach.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.21428571428571427
du_gnb_case_075.json,L1s[0].pucch0_dtx_threshold,150,0,out of range,PHY,Zero PUCCH0 DTX threshold causes false positive detection in openair1/PHY/NR_TRANSPORT/nr_pucch.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.07142857142857142
du_gnb_case_076.json,L1s[0].ofdm_offset_divisor,8,0,out of range,PHY,Zero OFDM offset divisor causes division by zero in openair1/PHY/INIT/phy_init.c during symbol timing calculation,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.05555555555555555
du_gnb_case_077.json,gNBs[0].SCTP.SCTP_INSTREAMS,2,0,out of range,NGAP,"Zero SCTP input streams causes SCTP association failure in openair3/NGAP/ngap_gNB_handlers.c, breaking NG interface",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1875
du_gnb_case_078.json,gNBs[0].SCTP.SCTP_OUTSTREAMS,2,0,out of range,NGAP,"Zero SCTP output streams causes SCTP association failure in openair3/NGAP/ngap_gNB_handlers.c, preventing NG message transmission",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.17647058823529413
du_gnb_case_079.json,MACRLCs[0].remote_n_portc,501,0,out of range,F1AP,"Zero remote F1-C port causes socket connection failure in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c, breaking CU-DU communication",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_080.json,MACRLCs[0].remote_n_portd,2152,65536,out of range,F1AP,"F1-U port 65536 exceeds maximum 65535, causing socket bind failure in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_081.json,rfsimulator.serverport,4043,70000,out of range,PHY,"RF simulator port 70000 exceeds maximum 65535, causing socket initialization failure in targets/RT/USER/rfsim.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_082.json,fhi_72.mtu,9000,0,out of range,PHY,"Zero MTU causes Ethernet frame size validation failure in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c, breaking fronthaul interface",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_083.json,fhi_72.mtu,9000,10000,out of range,PHY,"MTU 10000 exceeds Ethernet maximum 9216, causing packet fragmentation failure in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
